date,time,latitude,longitude,city,weather_condition,road_condition,severity,contributing_factor,traffic_condition,vehicle_type,age,gender
3/28/2003,11:53 AM,54.8737338,83.000494,Slyudyanka,cloudy,dry,low,speeding,moderate,truck,38,Male
4/18/2011,5:19 PM,16.7136708,103.3125299,Nong Kung Si,snowy,icy,low,weather conditions,light,sedan,56,Female
10/22/2001,3:03 PM,13.3200851,101.1015323,Ban Bueng,rainy,dry,medium,speeding,heavy,truck,34,Male
2/10/2007,6:00 AM,50.6906104,18.5510673,Pawonków,rainy,wet,medium,weather conditions,moderate,SUV,30,Female
11/18/2015,10:04 AM,44.166512,79.999974,Zharkent,rainy,snowy,low,speeding,light,sedan,85,Female
12/3/2005,11:32 PM,-1.5697615,110.5215459,Ketapang,rainy,snowy,high,speeding,heavy,SUV,78,Female
5/28/2020,9:04 AM,60.2577358,24.3903505,Ristinummi,snowy,wet,high,weather conditions,heavy,truck,32,Polygender
10/20/2016,8:22 PM,43.4945737,5.8978018,Paris 13,snowy,wet,high,weather conditions,moderate,sedan,38,Male
7/1/2012,2:04 AM,35.057659,33.2419422,Ergates,snowy,snowy,low,distracted driving,light,sedan,37,Male
6/19/2021,9:28 PM,38.950239,117.406384,Beizhakou,snowy,icy,high,weather conditions,moderate,motorcycle,31,Female
10/12/2007,12:08 PM,49.9354529,18.9773045,Goczałkowice Zdrój,snowy,dry,medium,weather conditions,moderate,motorcycle,54,Female
11/3/2000,11:36 PM,-6.936,112.8633,Karangasem Laok,sunny,dry,high,distracted driving,moderate,motorcycle,93,Male
6/2/2018,8:32 PM,2.582523,-75.4498009,Hobo,cloudy,snowy,low,speeding,light,motorcycle,31,Female
7/19/2015,7:07 PM,32.2048631,49.4453295,Qal‘eh-ye Khvājeh,snowy,snowy,low,distracted driving,light,SUV,93,Non-binary
7/4/2009,11:26 AM,9.1914538,-10.1143176,Kissidougou,sunny,wet,high,distracted driving,heavy,truck,32,Genderfluid
2/6/2003,9:48 AM,45.813177,9.2292909,Erba,snowy,icy,low,distracted driving,light,motorcycle,27,Male
1/18/2021,3:16 PM,-15.7994139,-47.9222179,Brasília,cloudy,icy,low,speeding,light,SUV,68,Male
5/23/2003,6:19 AM,50.7798051,15.8470487,Kowary,cloudy,wet,low,weather conditions,heavy,motorcycle,80,Genderqueer
10/6/2015,2:44 AM,48.5966574,7.7744139,Strasbourg,cloudy,wet,medium,distracted driving,light,truck,71,Polygender
9/29/2006,5:18 PM,4.524233,-74.356481,Granada,rainy,icy,low,distracted driving,heavy,SUV,53,Genderfluid
12/8/2014,8:42 AM,37.429832,110.88907,Liulin,rainy,icy,low,distracted driving,moderate,SUV,18,Male
12/24/2016,12:35 PM,-6.9467616,106.4729811,Karangpapak,sunny,snowy,medium,speeding,light,motorcycle,56,Male
12/22/2004,11:53 AM,51.9138694,-8.1722173,Midleton,sunny,wet,low,weather conditions,light,motorcycle,47,Polygender
10/8/2011,3:14 PM,43.8533322,25.9522679,Kresna,rainy,wet,high,distracted driving,heavy,motorcycle,78,Female
6/18/2022,2:20 AM,34.289806,105.037225,Mozi,rainy,dry,low,distracted driving,heavy,sedan,42,Female
8/3/2017,2:09 AM,-24.8763773,-54.9322782,Colonia Minga Porá,cloudy,dry,low,distracted driving,heavy,sedan,25,Female
10/19/2006,2:51 PM,53.6944002,17.5569252,Chojnice,sunny,dry,low,speeding,moderate,motorcycle,79,Male
6/25/2015,3:46 PM,-6.4761564,111.0400034,Krajan Alasdowo,sunny,snowy,medium,distracted driving,light,motorcycle,85,Female
6/2/2020,9:23 AM,19.371561,110.104886,Tuncheng,snowy,dry,low,weather conditions,light,sedan,47,Male
4/10/2011,2:34 PM,49.2484813,17.7516417,Hvozdná,cloudy,snowy,medium,speeding,moderate,motorcycle,85,Male
4/30/2005,10:28 PM,34.7683548,134.8305397,Kakogawachō-honmachi,sunny,dry,high,distracted driving,heavy,sedan,33,Female
10/9/2020,12:58 AM,41.0121335,-8.304667,Paraíso,snowy,wet,high,weather conditions,light,SUV,75,Female
2/25/2007,4:06 AM,-10.1097495,123.8020033,Taklale,snowy,dry,low,speeding,moderate,SUV,36,Female
9/13/2013,10:40 AM,31.975951,35.853029,Safi,sunny,dry,high,speeding,light,sedan,20,Female
12/3/2010,12:25 AM,-15.2475119,-40.2509918,Itapetinga,snowy,dry,high,distracted driving,moderate,motorcycle,98,Male
5/20/2017,10:01 PM,0.7788357,103.4627375,Urung,rainy,wet,low,speeding,heavy,SUV,77,Male
11/11/2017,1:17 AM,40.1999522,-8.5031422,Taveiro,sunny,snowy,medium,speeding,light,motorcycle,48,Male
8/7/2000,7:36 PM,40.6027503,22.9896482,Pylaía,cloudy,snowy,high,speeding,heavy,motorcycle,20,Agender
8/13/2012,10:27 PM,59.277977,15.211673,Örebro,snowy,snowy,high,speeding,light,truck,86,Male
11/3/2015,5:30 AM,36.9262849,-76.0203323,Virginia Beach,rainy,dry,low,distracted driving,heavy,motorcycle,38,Agender
7/13/2021,3:12 PM,28.040993,120.658812,Oubei,rainy,icy,high,speeding,heavy,sedan,86,Female
3/4/2010,6:04 AM,-6.2608384,106.8207875,Kemang,snowy,dry,medium,speeding,light,motorcycle,99,Female
9/30/2002,7:53 PM,9.61666,124.301366,Garcia Hernandez,sunny,icy,low,weather conditions,moderate,sedan,67,Male
8/16/2001,11:54 AM,9.4387872,-70.490794,Pampanito,sunny,wet,low,weather conditions,heavy,SUV,97,Male
5/19/2005,12:50 PM,2.1883402,-76.2131474,La Argentina,rainy,icy,medium,speeding,heavy,motorcycle,50,Male
4/24/2008,2:31 AM,-0.6059095,102.4151335,Pangkalan Kasai,sunny,icy,medium,distracted driving,light,motorcycle,89,Male
11/26/2017,11:12 AM,49.0226636,17.7792323,Záhorovice,cloudy,dry,high,speeding,light,SUV,59,Male
2/18/2005,1:59 AM,41.3009465,-8.1528902,Vinha,rainy,dry,medium,weather conditions,heavy,motorcycle,81,Male
7/5/2001,2:28 AM,-7.6359993,114.0160937,Semiring,rainy,icy,high,speeding,heavy,motorcycle,40,Male
1/14/2015,1:33 PM,57.7516519,12.898467,Borås,cloudy,dry,low,weather conditions,light,truck,70,Male
10/4/2022,12:25 AM,-20.6670494,-42.8618635,Ábidos,rainy,icy,high,speeding,moderate,SUV,24,Male
11/13/2016,2:16 PM,-8.59565,121.7252,Aelande,rainy,snowy,high,weather conditions,light,SUV,37,Male
9/8/2015,12:51 AM,37.9058553,139.8418907,Iwakura,rainy,snowy,high,weather conditions,light,truck,30,Female
9/15/2018,10:22 PM,40.8727365,-8.4664515,Vila Chã,rainy,dry,medium,speeding,light,SUV,61,Genderqueer
8/12/2015,4:41 PM,-7.0431437,111.3679689,Banjarjo,rainy,snowy,low,distracted driving,light,sedan,75,Genderfluid
11/27/2000,7:02 AM,32.388662,119.39402,Meiqi,snowy,snowy,medium,distracted driving,light,motorcycle,92,Male
12/3/2003,5:29 AM,37.9904219,23.6583002,Agía Varvára,snowy,snowy,high,speeding,light,truck,40,Female
1/9/2008,9:46 PM,57.0128795,35.9200308,Vasil’yevskiy Mokh,rainy,wet,low,weather conditions,heavy,motorcycle,29,Female
12/7/2021,5:29 PM,21.5192887,109.170221,Lingdi,rainy,dry,low,distracted driving,moderate,sedan,65,Male
8/14/2016,10:27 PM,43.800779,131.978812,Nikol’sk,snowy,icy,medium,weather conditions,moderate,SUV,42,Male
9/12/2007,4:56 PM,20.6597358,-101.4750896,San Cristobal,rainy,icy,low,weather conditions,light,SUV,61,Genderfluid
5/9/2002,5:35 PM,-6.9158535,111.8151245,Sidonganti,cloudy,dry,low,weather conditions,heavy,truck,59,Female
5/29/2016,5:50 PM,26.244258,116.512887,Shibi,cloudy,wet,low,speeding,heavy,SUV,87,Male
2/12/2019,11:49 PM,-20.9829904,-40.9990597,Itapemirim,sunny,wet,medium,weather conditions,light,SUV,43,Female
10/5/2018,5:19 AM,52.8522051,23.0334561,Wyszki,snowy,icy,high,weather conditions,moderate,motorcycle,30,Male
1/14/2021,5:37 PM,48.2824698,25.1584914,Stari Kuty,cloudy,dry,medium,speeding,light,truck,75,Male
1/10/2021,10:35 AM,13.7931278,100.4993601,Bang Phlat,snowy,wet,medium,distracted driving,heavy,truck,82,Non-binary
10/20/2004,7:15 PM,43.9071313,125.3462629,Ruihong,cloudy,icy,medium,weather conditions,moderate,SUV,23,Male
5/30/2004,1:55 AM,44.9442659,20.2192192,Nova Pazova,snowy,wet,low,speeding,heavy,truck,56,Male
5/29/2005,7:41 AM,-7.8169756,111.9790773,Pojok,sunny,snowy,low,distracted driving,light,motorcycle,44,Female
4/19/2004,2:56 AM,-6.6772938,111.540868,Woro,sunny,dry,high,distracted driving,heavy,sedan,94,Male
12/12/2002,5:41 PM,55.6354144,13.0577113,Arlöv,rainy,snowy,low,distracted driving,moderate,motorcycle,60,Female
10/7/2014,9:25 PM,50.9218266,19.3568903,Kłomnice,cloudy,snowy,high,speeding,moderate,motorcycle,96,Female
9/13/2017,11:38 PM,45.1905186,0.7423124,Trélissac,cloudy,snowy,medium,distracted driving,heavy,motorcycle,47,Female
5/27/2000,1:05 PM,-17.6169957,177.4504888,Lautoka,rainy,snowy,low,speeding,heavy,SUV,66,Female
